Name,Weight1,Weight2,Weight3,Weight4,Dtype
text_transformer.layers.25.attention.wq.weight,0.0048828125,-0.0137939453125,-0.01953125,-0.00555419921875,torch.bfloat16
text_transformer.layers.25.attention.wk.weight,-0.010986328125,-0.01422119140625,-0.0035400390625,-0.0047607421875,torch.bfloat16
text_transformer.layers.25.attention.wv.weight,0.0107421875,0.010498046875,0.00457763671875,-0.007049560546875,torch.bfloat16
text_transformer.layers.25.attention.wo.weight,0.015380859375,0.01556396484375,0.002777099609375,-0.01123046875,torch.bfloat16
text_transformer.layers.25.feed_forward.w1.weight,-0.002593994140625,-0.037109375,0.040283203125,-0.03271484375,torch.bfloat16
text_transformer.layers.25.feed_forward.w2.weight,0.029052734375,-0.0089111328125,0.0130615234375,-0.02587890625,torch.bfloat16
text_transformer.layers.25.feed_forward.w3.weight,-0.032470703125,-0.006134033203125,0.0166015625,0.0245361328125,torch.bfloat16
text_transformer.layers.25.ffn_norm.weight,0.412109375,0.412109375,0.4140625,0.431640625,torch.bfloat16
text_transformer.layers.25.attention_norm.weight,0.5390625,0.55078125,0.5390625,0.52734375,torch.bfloat16
text_transformer.layers.26.attention.wq.weight,0.033935546875,-0.004730224609375,-0.007415771484375,-0.0096435546875,torch.bfloat16
text_transformer.layers.26.attention.wk.weight,0.025146484375,0.0181884765625,-0.0115966796875,-0.0052490234375,torch.bfloat16
text_transformer.layers.26.attention.wv.weight,0.057373046875,-0.023193359375,-0.0257568359375,-0.00457763671875,torch.bfloat16
text_transformer.layers.26.attention.wo.weight,0.011962890625,0.002685546875,-0.0296630859375,-0.0096435546875,torch.bfloat16
text_transformer.layers.26.feed_forward.w1.weight,0.0123291015625,-0.005767822265625,0.01458740234375,0.00017070770263671875,torch.bfloat16
text_transformer.layers.26.feed_forward.w2.weight,-0.009765625,-0.0115966796875,-0.01324462890625,0.003448486328125,torch.bfloat16
text_transformer.layers.26.feed_forward.w3.weight,-0.0145263671875,0.040771484375,-0.0030670166015625,0.00799560546875,torch.bfloat16
text_transformer.layers.26.ffn_norm.weight,0.431640625,0.42578125,0.4296875,0.447265625,torch.bfloat16
text_transformer.layers.26.attention_norm.weight,0.51171875,0.53125,0.52734375,0.49609375,torch.bfloat16
text_transformer.layers.27.attention.wq.weight,-0.0306396484375,0.0198974609375,0.004486083984375,0.009521484375,torch.bfloat16
text_transformer.layers.27.attention.wk.weight,-0.004302978515625,-0.0047607421875,0.007293701171875,0.0111083984375,torch.bfloat16
text_transformer.layers.27.attention.wv.weight,0.021240234375,-0.006805419921875,-0.036376953125,-0.004669189453125,torch.bfloat16
text_transformer.layers.27.attention.wo.weight,0.004058837890625,-0.007598876953125,0.00482177734375,-0.0216064453125,torch.bfloat16
text_transformer.layers.27.feed_forward.w1.weight,0.036865234375,0.0152587890625,-0.01361083984375,-0.020263671875,torch.bfloat16
text_transformer.layers.27.feed_forward.w2.weight,0.00823974609375,-0.0211181640625,0.031982421875,-0.038330078125,torch.bfloat16
text_transformer.layers.27.feed_forward.w3.weight,-0.0057373046875,0.0167236328125,0.028564453125,-0.0018310546875,torch.bfloat16
text_transformer.layers.27.ffn_norm.weight,0.44921875,0.44140625,0.439453125,0.458984375,torch.bfloat16
text_transformer.layers.27.attention_norm.weight,0.5390625,0.54296875,0.54296875,0.53125,torch.bfloat16
text_transformer.layers.28.attention.wq.weight,-0.0009918212890625,-0.018310546875,0.00799560546875,0.004119873046875,torch.bfloat16
text_transformer.layers.28.attention.wk.weight,-0.004241943359375,0.000858306884765625,0.0130615234375,0.00244140625,torch.bfloat16
text_transformer.layers.28.attention.wv.weight,-0.025634765625,0.00885009765625,0.026123046875,0.03369140625,torch.bfloat16
text_transformer.layers.28.attention.wo.weight,0.0086669921875,0.0244140625,-0.04638671875,-0.0235595703125,torch.bfloat16
text_transformer.layers.28.feed_forward.w1.weight,-0.002288818359375,0.00457763671875,-0.0031280517578125,0.032958984375,torch.bfloat16
text_transformer.layers.28.feed_forward.w2.weight,0.00836181640625,0.0380859375,-0.0106201171875,0.0196533203125,torch.bfloat16
text_transformer.layers.28.feed_forward.w3.weight,0.02099609375,0.006195068359375,0.024169921875,-0.0015869140625,torch.bfloat16
text_transformer.layers.28.ffn_norm.weight,0.45703125,0.458984375,0.451171875,0.47265625,torch.bfloat16
text_transformer.layers.28.attention_norm.weight,0.5546875,0.5625,0.5546875,0.53515625,torch.bfloat16
text_transformer.layers.29.attention.wq.weight,0.0048828125,0.007720947265625,-0.007720947265625,-0.001007080078125,torch.bfloat16
text_transformer.layers.29.attention.wk.weight,0.037841796875,-0.00860595703125,-0.017333984375,0.012939453125,torch.bfloat16
text_transformer.layers.29.attention.wv.weight,0.0126953125,0.0027008056640625,0.03173828125,-0.01080322265625,torch.bfloat16
text_transformer.layers.29.attention.wo.weight,-0.005218505859375,0.03369140625,0.032958984375,-0.005279541015625,torch.bfloat16
text_transformer.layers.29.feed_forward.w1.weight,0.00933837890625,0.0262451171875,-0.01043701171875,0.0037994384765625,torch.bfloat16
text_transformer.layers.29.feed_forward.w2.weight,0.04638671875,0.0081787109375,-0.00115966796875,-0.0223388671875,torch.bfloat16
text_transformer.layers.29.feed_forward.w3.weight,-0.00128173828125,-0.000583648681640625,0.005218505859375,-0.0284423828125,torch.bfloat16
text_transformer.layers.29.ffn_norm.weight,0.466796875,0.466796875,0.462890625,0.49609375,torch.bfloat16
text_transformer.layers.29.attention_norm.weight,0.5234375,0.53515625,0.5234375,0.50390625,torch.bfloat16
text_transformer.layers.30.attention.wq.weight,-0.00048828125,-0.0166015625,-0.00106048583984375,-0.0003185272216796875,torch.bfloat16
text_transformer.layers.30.attention.wk.weight,0.024169921875,-0.0235595703125,0.00153350830078125,-0.01470947265625,torch.bfloat16
text_transformer.layers.30.attention.wv.weight,-0.00421142578125,-0.03515625,0.027587890625,0.0277099609375,torch.bfloat16
text_transformer.layers.30.attention.wo.weight,-0.008056640625,0.01092529296875,-0.00750732421875,-0.015869140625,torch.bfloat16
text_transformer.layers.30.feed_forward.w1.weight,-0.03515625,-0.031494140625,-0.00701904296875,-0.0230712890625,torch.bfloat16
text_transformer.layers.30.feed_forward.w2.weight,0.01904296875,-0.01434326171875,-0.0311279296875,0.025634765625,torch.bfloat16
text_transformer.layers.30.feed_forward.w3.weight,-0.00079345703125,0.00799560546875,0.0130615234375,-0.01287841796875,torch.bfloat16
text_transformer.layers.30.ffn_norm.weight,0.474609375,0.482421875,0.470703125,0.53125,torch.bfloat16
text_transformer.layers.30.attention_norm.weight,0.56640625,0.57421875,0.5625,0.53125,torch.bfloat16
text_transformer.layers.31.attention.wq.weight,-0.0322265625,0.01220703125,0.017822265625,0.0223388671875,torch.bfloat16
text_transformer.layers.31.attention.wk.weight,-0.010986328125,-0.0224609375,0.0166015625,0.02197265625,torch.bfloat16
text_transformer.layers.31.attention.wv.weight,0.01123046875,-0.027099609375,-0.00445556640625,-0.0206298828125,torch.bfloat16
text_transformer.layers.31.attention.wo.weight,0.005828857421875,0.0281982421875,-0.003021240234375,-0.006072998046875,torch.bfloat16
text_transformer.layers.31.feed_forward.w1.weight,0.0029449462890625,-0.0096435546875,0.0296630859375,-0.0301513671875,torch.bfloat16
text_transformer.layers.31.feed_forward.w2.weight,-0.0022125244140625,-0.0255126953125,-0.00848388671875,-0.01611328125,torch.bfloat16
text_transformer.layers.31.feed_forward.w3.weight,-0.041015625,-0.015869140625,0.029541015625,-0.0301513671875,torch.bfloat16
text_transformer.layers.31.ffn_norm.weight,0.4296875,0.4296875,0.435546875,0.5234375,torch.bfloat16
text_transformer.layers.31.attention_norm.weight,0.482421875,0.48046875,0.43359375,0.4140625,torch.bfloat16
text_transformer.norm.weight,1.859375,1.8515625,1.796875,1.8125,torch.bfloat16
text_transformer.output.weight,-0.00360107421875,0.002655029296875,-0.00738525390625,-0.010009765625,torch.bfloat16
